1	2
1	4
1	6
1	7
1	8
1	11
1	12
1	19
1	20
1	21
1	22
1	34
1	38
1	39
1	42
1	43
1	45
1	49
1	54
1	55
1	62
1	69
1	74
1	75
1	85
1	88
1	89
1	92
1	96
1	97
1	99
1	106
1	112
1	113
1	115
1	119
1	131
1	138
1	144
1	146
1	152
1	187
1	192
1	193
1	203
1	204
1	205
1	233
1	243
1	253
1	262
1	305
1	351
1	353
1	374
1	380
1	381
1	383
1	386
1	413
1	444
1	458
1	493
1	508
1	512
1	526
1	553
1	557
1	558
1	559
1	566
1	576
1	589
1	595
1	597
1	624
1	631
1	633
1	664
1	702
1	703
1	708
1	761
1	767
1	773
1	784
1	785
1	815
1	842
1	883
1	943
1	945
1	961
1	963
1	966
1	968
1	974
1	991
1	998
2	3
2	4
2	5
2	6
2	8
2	11
2	19
2	20
2	21
2	22
2	30
2	31
2	34
2	39
2	42
2	43
2	45
2	49
2	51
2	54
2	57
2	62
2	75
2	83
2	85
2	88
2	89
2	92
2	96
2	97
2	112
2	113
2	115
2	119
2	138
2	140
2	144
2	152
2	162
2	175
2	192
2	203
2	205
2	226
2	300
2	305
2	353
2	360
2	381
2	383
2	392
2	413
2	445
2	454
2	458
2	493
2	508
2	512
2	571
2	596
2	620
2	624
2	631
2	633
2	647
2	681
2	708
2	766
2	777
2	785
2	815
2	826
2	842
2	852
2	859
2	878
2	929
2	933
2	953
2	966
2	974
2	998
3	7
3	9
3	10
3	11
3	13
3	15
3	23
3	24
3	29
3	30
3	33
3	36
3	37
3	46
3	47
3	48
3	55
3	57
3	62
3	65
3	72
3	82
3	87
3	94
3	99
3	103
3	114
3	116
3	122
3	126
3	141
3	144
3	149
3	157
3	162
3	164
3	173
3	181
3	197
3	207
3	213
3	226
3	228
3	232
3	239
3	242
3	247
3	254
3	297
3	301
3	306
3	311
3	431
3	456
3	477
3	486
3	488
3	552
3	590
3	602
3	609
3	629
3	637
3	688
3	754
3	764
3	768
3	846
3	854
3	861
3	894
3	898
3	917
3	918
3	933
3	970
3	993
3	997
4	6
4	8
4	11
4	19
4	20
4	21
4	22
4	34
4	39
4	42
4	49
4	54
4	60
4	62
4	63
4	67
4	75
4	87
4	88
4	89
4	92
4	96
4	111
4	113
4	115
4	138
4	144
4	152
4	175
4	192
4	203
4	227
4	236
4	253
4	281
4	321
4	340
4	350
4	351
4	361
4	369
4	380
4	381
4	413
4	454
4	458
4	520
4	526
4	566
4	595
4	597
4	620
4	642
4	647
4	664
4	689
4	698
4	702
4	712
4	745
4	767
4	773
4	857
4	914
4	945
4	954
4	961
4	972
4	991
4	998
5	12
5	17
5	25
5	35
5	40
5	41
5	48
5	53
5	73
5	111
5	121
5	130
5	151
5	195
5	201
5	202
5	219
5	232
5	237
5	245
5	246
5	273
5	275
5	285
5	287
5	294
5	360
5	361
5	363
5	397
5	402
5	420
5	434
5	438
5	457
5	461
5	465
5	473
5	480
5	495
5	547
5	550
5	583
5	628
5	640
5	666
5	672
5	679
5	680
5	728
5	731
5	740
5	741
5	746
5	880
5	912
5	923
5	942
5	948
5	953
5	975
5	996
6	8
6	11
6	19
6	20
6	21
6	22
6	34
6	37
6	39
6	42
6	43
6	45
6	49
6	52
6	54
6	62
6	67
6	75
6	88
6	89
6	92
6	95
6	96
6	97
6	100
6	112
6	113
6	119
6	144
6	152
6	171
6	186
6	203
6	281
6	351
6	445
6	472
6	512
6	571
6	577
6	596
6	597
6	609
6	620
6	631
6	633
6	653
6	689
6	703
6	711
6	745
6	767
6	826
6	842
6	859
6	926
6	961
6	968
7	10
7	13
7	15
7	24
7	28
7	29
7	30
7	33
7	36
7	47
7	61
7	67
7	72
7	74
7	95
7	100
7	108
7	120
7	122
7	159
7	173
7	180
7	194
7	223
7	247
7	264
7	268
