1	1
2	1
3	1
4	2
5	2
6	2
7	1
8	1
9	4
10	5
11	1
12	1
13	2
14	1
15	3
16	3
17	1
18	2
19	1
20	8
21	5
22	4
23	2
24	10
25	9
26	2
27	1
28	9
29	8
30	9
31	6
32	10
33	4
34	3
35	2
36	9
37	14
38	7
39	3
40	11
41	5
42	6
43	2
44	5
45	1
46	13
47	6
48	1
49	2
50	3
51	9
52	1
53	8
54	12
55	2
56	5
57	6
58	1
59	2
60	5
61	17
62	2
63	8
64	3
65	9
66	11
67	7
68	2
69	21
70	10
71	14
72	1
73	9
74	2
75	8
76	1
77	10
78	7
79	1
80	11
81	19
82	2
83	12
84	9
85	8
86	6
87	20
88	7
89	6
90	2
91	1
92	13
93	28
94	13
95	5
96	23
97	19
98	1
99	24
100	10
101	26
102	3
103	17
104	14
105	15
106	14
107	5
108	4
109	30
110	1
111	27
112	9
113	18
114	6
115	3
116	14
117	20
118	26
119	32
120	5
121	32
122	20
123	26
124	12
125	15
126	15
127	2
128	40
129	31
130	11
131	8
132	23
133	3
134	1
135	1
136	36
137	3
138	2
139	6
140	14
141	38
142	8
143	3
144	40
145	2
146	7
147	32
148	6
149	27
150	6
151	19
152	8
153	5
154	7
155	20
156	3
157	5
158	8
159	3
160	39
161	2
162	29
163	28
164	4
165	2
166	16
167	7
168	3
169	14
170	6
171	5
172	4
173	17
174	9
175	4
176	13
177	1
178	2
179	17
180	5
181	9
182	35
183	11
184	13
185	16
186	42
187	39
188	14
189	21
190	14
191	16
192	21
193	3
194	3
195	18
196	1
197	1
198	42
199	15
200	24
201	5
202	25
203	9
204	38
205	2
206	34
207	12
208	4
209	10
210	37
211	22
212	17
213	9
214	2
215	24
216	2
217	14
218	2
219	25
220	16
221	43
222	43
223	5
224	16
225	5
226	12
227	10
228	1
229	15
230	13
231	7
232	1
233	5
234	35
235	30
236	23
237	42
238	27
239	8
240	1
241	32
242	27
243	43
244	4
245	42
246	12
247	37
248	13
249	3
250	28
251	3
252	15
253	25
254	9
255	1
256	9
257	40
258	31
259	14
260	5
261	13
262	39
263	15
264	24
265	3
266	5
267	30
268	19
269	24
270	18
271	40
272	14
273	11
274	1
275	29
276	9
277	24
278	10
279	30
280	14
281	23
282	20
283	14
284	25
285	16
286	2
287	6
288	17
289	22
290	5
291	4
292	7
293	2
294	39
295	11
296	41
297	25
298	18
299	8
300	16
301	44
302	7
303	26
304	34
305	27
306	38
307	28
308	32
309	10
310	23
311	8
312	21
313	9
314	1
315	4
316	34
317	30
318	1
319	2
320	12
321	11
322	37
323	14
324	32
325	9
326	31
327	3
328	40
329	27
330	1
331	2
332	18
333	11
334	23
335	29
336	34
337	8
338	22
339	43
340	5
341	21
342	6
343	27
344	1
345	41
346	4
347	30
348	33
349	10
350	10
351	18
352	11
353	3
354	35
355	12
356	3
357	7
358	29
359	3
360	34
361	5
362	33
363	14
364	3
365	37
366	14
367	2
368	11
369	12
370	12
371	4
372	13
373	8
374	6
375	3
376	2
377	5
378	41
379	1
380	28
381	19
382	5
383	17
384	9
385	41
386	15
387	5
388	17
389	1
390	2
391	11
392	8
393	3
394	20
395	7
396	23
397	14
398	2
399	2
400	32
401	3
402	26
403	13
404	19
405	4
406	3
407	22
408	10
409	1
410	20
411	36
412	41
413	8
414	14
415	5
416	3
417	10
418	41
419	34
420	11
421	15
422	1
423	44
424	15
425	24
426	17
427	3
428	26
429	10
430	2
431	31
432	4
433	15
434	43
435	18
436	17
437	11
438	4
439	19
440	6
441	38
442	20
443	23
444	7
445	35
446	27
447	7
448	14
449	33
450	4
451	7
452	27
453	13
454	17
455	2
456	13
457	12
458	20
459	5
460	18
461	29
462	34
463	4
464	1
465	35
466	2
467	18
468	23
469	29
470	15
471	2
472	38
473	29
474	24
475	16
476	38
477	4
478	1
479	29
480	21
481	18
482	2
483	19
484	10
485	4
486	8
487	37
488	15
489	4
490	13
491	2
492	26
493	13
494	8
495	21
496	27
497	3
498	1
499	29
500	27
501	6
502	25
503	3
504	20
505	3
506	32
507	17
508	1
509	26
510	33
511	21
512	24
513	17
514	5
515	7
516	15
517	7
518	21
519	6
520	2
521	3
522	20
523	9
524	18
525	38
526	24
527	25
528	19
529	1
530	4
531	25
532	4
533	5
534	15
535	25
536	5
537	14
538	24
539	15
540	6
541	8
542	4
543	27
544	24
545	3
546	37
547	2
548	44
549	16
550	1
551	30
552	10
553	2
554	19
555	22
556	3
557	2
558	29
559	33
560	35
561	32
562	1
563	2
564	3
565	1
566	42
567	8
568	1
569	1
570	44
571	1
572	1
573	38
574	24
575	26
576	3
577	19
578	3
579	15
580	17
581	32
582	9
583	2
584	2
585	18
586	12
587	44
588	18
589	17
590	11
591	28
592	3
593	36
594	19
595	40
596	15
597	2
598	3
599	2
600	8
601	18
602	5
603	2
