1	1
2	2
3	1
4	1
5	3
6	1
7	2
8	2
9	2
10	3
11	3
12	1
13	2
14	2
15	5
16	3
17	2
18	1
19	3
20	4
21	4
22	1
23	1
24	2
25	4
26	5
27	5
28	2
29	1
30	10
31	8
32	1
33	10
34	1
35	4
36	10
37	3
38	11
39	3
40	8
41	3
42	9
43	1
44	13
45	7
46	9
47	2
48	2
49	16
50	11
51	15
52	3
53	2
54	1
55	2
56	17
57	2
58	4
59	2
60	8
61	2
62	1
63	4
64	6
65	1
66	2
67	5
68	11
69	10
70	6
71	14
72	20
73	6
74	21
75	4
76	14
77	1
78	5
79	2
80	7
81	3
82	3
83	5
84	1
85	3
86	16
87	27
88	6
89	1
90	13
91	6
92	8
93	2
94	3
95	2
96	18
97	3
98	16
99	4
100	28
101	4
102	1
103	13
104	4
105	12
106	10
107	22
108	25
109	4
110	1
111	18
112	2
113	14
114	10
115	35
116	3
117	20
118	4
119	5
120	19
121	2
122	8
123	19
124	17
125	18
126	21
127	31
128	23
129	33
130	1
131	22
132	5
133	32
134	38
135	5
136	25
137	14
138	20
139	10
140	3
141	3
142	9
143	22
144	3
145	9
146	4
147	25
148	12
149	33
150	3
151	28
152	39
153	2
154	26
155	16
156	13
157	40
158	1
159	1
160	6
161	9
162	17
163	5
164	19
165	12
166	1
167	1
168	24
169	37
170	43
171	45
172	23
173	11
174	3
175	34
176	2
177	15
178	24
179	2
180	6
181	30
182	1
183	37
184	5
185	36
186	4
187	14
188	29
189	14
190	2
191	7
192	20
193	25
194	32
195	8
196	25
197	38
198	20
199	40
200	2
201	13
202	1
203	38
204	34
205	1
206	20
207	1
208	21
209	18
210	19
211	27
212	33
213	23
214	4
215	21
216	26
217	24
218	24
219	11
220	2
221	33
222	40
223	4
224	4
225	16
226	23
227	1
228	35
229	5
230	16
231	19
232	34
233	23
234	45
235	1
236	6
237	25
238	39
239	26
240	22
241	3
242	1
243	30
244	1
245	2
246	41
247	5
248	39
249	28
250	8
251	12
252	38
253	1
254	12
255	10
256	31
257	15
258	22
259	16
260	1
261	44
262	9
263	20
264	40
265	3
266	16
267	29
268	13
269	1
270	2
271	17
272	37
273	10
274	27
275	7
276	2
277	25
278	10
279	29
280	24
281	11
282	1
283	9
284	13
285	21
286	19
287	14
288	13
289	16
290	1
291	45
292	1
293	1
294	18
295	1
296	24
297	3
298	9
299	1
300	22
301	1
302	35
303	1
304	2
305	9
306	33
307	29
308	6
309	8
310	10
311	39
312	44
313	34
314	43
315	6
316	38
317	19
318	26
319	27
320	18
321	9
322	1
323	8
324	45
325	45
326	6
327	26
328	2
329	4
330	19
331	5
332	42
333	23
334	2
335	5
336	16
337	2
338	2
339	2
340	31
341	4
342	8
343	20
344	6
345	22
346	17
347	45
348	18
349	17
350	10
351	8
352	15
353	14
354	39
355	4
356	13
357	1
358	12
359	8
360	30
361	41
362	11
363	4
364	13
365	2
366	1
367	33
368	19
369	1
370	37
371	5
372	9
373	8
374	42
375	3
376	31
377	2
378	1
379	2
380	14
381	10
382	1
383	2
384	39
385	1
386	44
387	2
388	26
389	12
390	36
391	39
392	34
393	43
394	19
395	15
396	7
397	3
398	2
399	1
400	9
401	1
402	32
403	3
404	37
405	3
406	4
407	2
408	29
409	10
410	25
411	19
412	42
413	1
414	14
415	28
416	8
417	3
418	41
419	44
420	1
421	38
422	25
423	27
424	15
425	6
426	27
427	14
428	6
429	1
430	25
431	4
432	11
433	21
434	1
435	28
436	22
437	28
438	8
439	20
440	35
441	4
442	5
443	18
444	17
445	6
446	42
447	1
448	3
449	29
450	44
451	19
452	4
453	28
454	13
455	9
456	12
457	2
458	2
459	28
460	43
461	20
462	3
463	29
464	33
465	29
466	35
467	1
468	11
469	4
470	11
471	1
472	5
473	28
474	2
475	12
476	3
477	31
478	2
479	2
480	6
481	11
482	2
483	1
484	1
485	43
486	16
487	2
488	18
489	23
490	5
491	37
492	37
493	24
494	1
495	33
496	39
497	6
498	9
499	1
500	24
501	6
502	33
503	2
504	10
505	42
506	11
507	31
508	2
509	3
510	26
511	42
512	43
513	25
514	1
515	4
516	43
517	30
518	7
519	10
520	32
521	14
522	3
523	1
524	15
525	2
526	3
527	7
528	30
529	12
530	26
531	43
532	1
533	1
534	24
535	12
536	7
537	2
538	2
539	1
540	20
541	1
542	1
543	42
544	16
545	18
546	2
547	13
548	44
549	5
550	1
551	5
552	26
553	32
554	3
555	36
556	2
557	35
558	3
559	28
560	27
561	14
562	17
563	9
564	3
565	26
566	27
