1	1
2	4
3	2
4	3
5	3
6	6
7	1
8	1
9	2
10	6
11	6
12	6
13	4
14	3
15	5
16	6
17	9
18	4
19	3
20	1
21	3
22	4
23	4
24	5
25	7
26	9
27	1
28	11
29	10
30	2
31	7
32	14
33	5
34	6
35	15
36	6
37	4
38	7
39	3
40	5
41	3
42	2
43	3
44	2
45	6
46	5
47	1
48	14
49	4
50	2
51	4
52	12
53	1
54	7
55	1
56	3
57	4
58	5
59	2
60	17
61	4
62	5
63	17
64	2
65	16
66	1
67	4
68	3
69	16
70	1
71	10
72	2
73	10
74	7
75	5
76	14
77	1
78	1
79	12
80	12
81	1
82	6
83	13
84	4
85	3
86	16
87	1
88	17
89	11
90	18
91	2
92	16
93	3
94	16
95	1
96	1
97	1
98	2
99	1
100	1
101	18
102	3
103	15
104	6
105	1
106	12
107	17
108	15
109	1
110	22
111	6
112	23
113	2
114	5
115	2
116	5
117	21
118	15
119	9
120	6
121	3
122	21
123	30
124	14
125	4
126	4
127	19
128	1
129	18
130	23
131	5
132	24
133	18
134	6
135	1
136	13
137	11
138	5
139	4
140	1
141	4
142	1
143	19
144	20
145	12
146	1
147	5
148	1
149	27
150	8
151	9
152	15
153	21
154	24
155	3
156	27
157	8
158	10
159	19
160	13
161	1
162	32
163	20
164	9
165	10
166	25
167	1
168	28
169	3
170	11
171	14
172	40
173	15
174	23
175	4
176	29
177	1
178	3
179	6
180	32
181	18
182	28
183	2
184	16
185	3
186	7
187	12
188	39
189	11
190	31
191	7
192	1
193	23
194	41
195	4
196	3
197	5
198	6
199	17
200	5
201	4
202	4
203	5
204	14
205	3
206	3
207	2
208	2
209	18
210	38
211	22
212	37
213	1
214	8
215	15
216	1
217	4
218	27
219	6
220	6
221	8
222	8
223	30
224	11
225	26
226	29
227	2
228	2
229	28
230	3
231	6
232	13
233	29
234	13
235	8
236	22
237	13
238	42
239	27
240	1
241	12
242	25
243	3
244	14
245	17
246	5
247	1
248	30
249	24
250	35
251	37
252	22
253	4
254	31
255	31
256	15
257	36
258	6
259	7
260	25
261	12
262	15
263	25
264	39
265	1
266	1
267	11
268	14
269	39
270	37
271	21
272	20
273	31
274	4
275	25
276	32
277	14
278	23
279	18
280	40
281	32
282	4
283	20
284	15
285	31
286	6
287	9
288	3
289	1
290	20
291	12
292	42
293	21
294	19
295	7
296	17
297	22
298	36
299	14
300	36
301	5
302	7
303	4
304	4
305	5
306	1
307	15
308	20
309	32
310	9
311	19
312	27
313	35
314	4
315	13
316	21
317	8
318	36
319	30
320	28
321	15
322	8
323	2
324	18
325	39
326	8
327	1
328	1
329	2
330	13
331	16
332	18
333	1
334	3
335	8
336	14
337	26
338	9
339	5
340	39
341	19
342	25
343	7
344	35
345	12
346	5
347	33
348	9
349	16
350	16
351	8
352	2
353	3
354	14
355	32
356	5
357	13
358	4
359	9
360	1
361	30
362	25
363	2
364	10
365	21
366	13
367	1
368	9
369	41
370	1
371	9
372	8
373	10
374	10
375	1
376	16
377	26
378	21
379	3
380	27
381	3
382	29
383	30
384	4
385	7
386	6
387	1
388	3
389	11
390	9
391	9
392	29
393	22
394	8
395	2
396	33
397	19
398	14
399	17
400	11
401	5
402	1
403	5
404	5
405	36
406	16
407	3
408	2
409	33
410	18
411	22
412	2
413	2
414	4
415	8
416	14
417	23
418	7
419	29
420	30
421	9
422	18
423	6
424	11
425	4
426	1
427	6
428	25
429	10
430	14
431	25
432	36
433	7
434	14
435	11
436	19
437	21
438	24
439	7
440	4
441	15
442	5
443	15
444	1
445	6
446	29
447	22
448	20
449	12
450	8
451	34
452	8
453	34
454	3
455	12
456	4
457	5
458	23
459	13
460	8
461	41
462	11
463	10
464	29
465	14
466	14
467	7
468	12
469	9
470	24
471	10
472	1
473	5
474	4
475	41
476	20
477	2
478	3
479	12
480	22
481	8
482	1
483	10
484	9
485	20
486	35
487	11
488	20
489	1
490	6
491	3
492	19
493	16
494	4
495	5
496	10
497	4
498	4
499	1
500	3
501	27
502	2
503	10
504	2
505	1
506	18
507	3
508	13
509	3
510	31
511	17
512	12
513	20
514	15
515	6
516	6
517	1
518	13
519	3
520	1
521	7
522	5
523	23
524	27
525	42
526	17
527	19
528	16
529	8
530	2
531	9
532	26
533	7
534	2
535	25
536	1
537	6
538	7
539	19
540	3
541	6
542	1
543	37
544	1
545	1
546	13
547	41
548	34
549	12
550	11
551	1
552	26
553	19
554	6
555	12
556	3
557	4
558	2
559	6
560	17
561	9
562	4
563	10
564	6
565	37
566	28
567	34
568	5
569	17
570	2
571	19
572	9
573	7
574	6
575	7
576	2
577	20
578	5
579	2
580	42
581	30
582	37
583	8
584	9
585	1
586	21
587	3
588	10
589	22
590	2
591	2
592	21
593	1
594	40
595	4
596	3
597	13
598	30
599	38
600	31
601	36
602	22
603	1
604	24
605	7
606	11
607	32
608	24
609	16
610	11
611	5
612	28
613	1
614	33
615	9
616	3
617	18
618	22
619	23
620	23
621	3
622	33
623	1
624	6
625	39
626	13
627	2
628	1
629	33
630	10
631	2
632	35
633	26
634	3
635	33
636	35
637	17
638	42
639	40
640	24
641	4
642	2
643	2
644	29
645	14
646	1
647	18
648	1
649	10
650	1
651	3
652	1
653	31
654	1
655	37
656	4
657	2
658	17
659	2
660	33
661	1
662	2
663	3
664	41
665	18
666	18
667	20
668	15
669	3
670	13
671	21
672	10
673	4
674	4
675	6
676	41
677	23
678	25
679	32
680	11
681	17
682	33
683	3
684	1
685	2
686	11
687	5
688	38
689	37
690	16
691	2
692	1
693	16
694	32
695	1
696	1
697	17
698	4
699	30
700	38
701	20
702	3
703	19
704	11
705	22
706	8
707	26
708	10
709	6
710	26
711	28
712	2
713	5
714	25
715	39
716	1
717	14
718	28
719	1
720	5
721	5
722	7
723	2
724	10
725	36
726	29
727	4
728	5
729	2
730	26
731	13
732	25
733	9
734	38
735	28
736	34
737	1
738	1
739	20
740	3
741	16
742	36
743	20
744	18
745	8
746	9
747	35
748	3
749	13
750	42
751	9
752	38
753	11
754	21
755	17
756	31
757	4
758	8
759	18
760	28
761	3
762	40
763	3
764	16
765	29
766	5
767	22
768	5
769	35
770	17
771	3
772	5
773	12
774	1
775	13
776	1
777	18
778	36
779	5
780	1
781	2
782	9
783	24
784	3
785	8
786	27
787	33
788	24
789	16
790	41
791	24
792	7
793	10
794	42
795	23
796	7
797	21
798	1
799	1
800	40
801	20
802	2
803	10
804	2
805	10
806	17
807	7
808	8
809	17
810	38
811	1
812	4
813	1
814	1
815	35
816	4
817	9
818	19
819	8
820	38
821	35
822	19
823	12
824	2
825	41
826	29
827	6
828	12
829	27
830	27
831	26
832	9
833	1
834	2
835	17
836	21
837	37
838	16
839	2
840	12
841	14
842	28
843	40
844	21
845	13
846	24
847	31
848	19
849	31
850	1
851	1
852	5
853	4
854	39
855	2
856	10
857	6
858	1
859	39
860	13
861	13
862	4
863	16
864	4
865	2
866	16
867	19
868	13
869	12
870	23
871	3
872	23
873	1
874	12
875	6
876	5
877	42
878	15
879	3
880	39
881	28
882	8
883	15
884	27
885	34
886	7
887	34
888	26
889	10
890	2
891	1
892	6
893	2
894	5
895	38
896	2
897	11
898	37
899	8
900	21
901	1
902	41
903	22
904	7
905	12
906	4
907	7
908	12
909	3
910	2
911	4
912	34
913	4
914	1
915	10
916	2
917	6
918	11
919	30
920	3
921	6
922	25
923	11
924	6
925	1
926	4
927	4
928	7
929	10
930	30
931	5
932	11
933	12
934	34
935	5
936	15
937	15
938	6
939	2
940	9
941	34
942	1
943	18
944	11
945	40
946	1
947	17
948	22
949	26
950	11
951	16
952	14
953	32
954	14
955	1
956	2
957	24
958	15
959	40
960	2
961	17
962	1
963	7
964	42
965	8
966	8
967	1
968	3
969	3
970	32
971	5
972	5
973	22
974	10
975	8
976	24
977	28
978	13
979	4
980	2
981	6
982	15
983	21
984	22
985	38
986	19
987	15
988	23
989	15
990	6
991	26
992	27
993	6
994	40
995	14
996	42
997	14
998	3
999	20
1000	1
