1	2
1	3
1	4
1	5
1	6
1	7
1	9
1	13
1	14
1	15
1	16
1	17
1	18
1	23
1	26
1	27
1	29
1	32
1	34
1	47
1	48
1	49
1	63
1	74
1	87
1	92
1	99
1	102
1	109
1	115
1	122
1	135
1	149
1	153
1	155
1	163
1	168
1	174
1	175
1	179
1	180
1	187
1	206
1	212
1	215
1	218
1	221
1	245
1	247
1	253
1	267
1	279
1	282
1	288
1	291
1	311
1	339
1	347
1	348
1	353
1	354
1	358
1	362
1	381
1	422
1	441
1	444
1	487
1	492
1	496
1	506
1	514
1	519
1	525
1	563
1	570
1	586
1	599
1	609
1	612
1	634
1	650
1	651
1	707
1	709
1	724
1	729
1	734
1	820
1	833
1	838
1	878
1	923
1	949
1	973
1	976
2	3
2	4
2	5
2	6
2	7
2	11
2	13
2	14
2	15
2	16
2	17
2	26
2	27
2	29
2	32
2	34
2	37
2	47
2	48
2	73
2	74
2	92
2	103
2	109
2	115
2	121
2	128
2	135
2	136
2	153
2	158
2	163
2	168
2	174
2	179
2	181
2	188
2	204
2	206
2	207
2	216
2	218
2	235
2	249
2	258
2	276
2	277
2	291
2	297
2	311
2	331
2	348
2	354
2	356
2	358
2	359
2	362
2	368
2	401
2	418
2	429
2	468
2	487
2	493
2	496
2	514
2	612
2	613
2	651
2	660
2	663
2	668
2	794
2	826
2	836
2	851
2	893
2	935
2	937
2	949
2	976
2	989
3	4
3	5
3	6
3	7
3	9
3	13
3	14
3	15
3	16
3	17
3	20
3	25
3	26
3	27
3	32
3	47
3	48
3	53
3	56
3	72
3	92
3	99
3	107
3	109
3	115
3	134
3	135
3	146
3	153
3	158
3	168
3	174
3	175
3	177
3	179
3	204
3	208
3	216
3	218
3	224
3	235
3	245
3	250
3	277
3	284
3	291
3	311
3	331
3	348
3	356
3	358
3	405
3	444
3	467
3	492
3	495
3	496
3	509
3	525
3	528
3	532
3	559
3	586
3	613
3	621
3	650
3	660
3	670
3	709
3	749
3	754
3	766
3	836
3	899
3	990
4	5
4	6
4	7
4	13
4	14
4	15
4	16
4	17
4	26
4	27
4	32
4	45
4	47
4	48
4	49
4	74
4	92
4	97
4	109
4	113
4	115
4	148
4	153
4	155
4	158
4	163
4	168
4	169
4	174
4	175
4	202
4	204
4	206
4	216
4	218
4	224
4	235
4	249
4	250
4	267
4	276
4	282
4	287
4	288
4	317
4	331
4	340
4	342
4	347
4	354
4	376
4	391
4	442
4	444
4	476
4	477
4	496
4	506
4	523
4	551
4	590
4	613
4	618
4	660
4	670
4	673
4	766
4	820
4	869
4	954
4	956
4	959
4	994
5	6
5	7
5	8
5	12
5	13
5	14
5	15
5	16
5	17
5	19
5	21
5	26
5	27
5	29
5	32
5	38
5	41
5	48
5	64
5	74
5	92
5	99
5	117
5	122
5	129
5	135
5	155
5	174
5	175
5	216
5	218
5	224
5	249
5	250
5	266
5	267
5	276
5	297
5	311
5	321
5	324
5	331
5	358
5	381
5	418
5	441
5	451
5	467
5	506
5	514
5	523
5	570
5	609
5	612
5	613
5	618
5	634
5	670
5	676
5	724
5	728
5	763
5	828
5	842
5	844
5	915
5	925
5	930
5	976
6	7
6	13
6	14
6	15
6	16
6	17
6	18
6	21
6	26
6	27
6	32
6	36
6	47
6	48
6	55
6	66
6	72
6	73
6	74
6	87
6	92
6	99
6	109
6	115
6	122
6	135
6	155
6	163
6	174
6	180
6	191
6	192
6	204
6	224
6	236
6	250
6	258
6	267
6	277
6	279
6	281
6	297
