1	5
1	6
1	8
1	11
1	12
1	13
1	16
1	19
1	21
1	23
1	28
1	33
1	34
1	37
1	38
1	43
1	46
1	60
1	72
1	73
1	84
1	88
1	90
1	93
1	103
1	115
1	118
1	121
1	122
1	127
1	139
1	140
1	153
1	154
1	181
1	187
1	207
1	240
1	253
1	257
1	260
1	267
1	268
1	269
1	274
1	278
1	281
1	297
1	305
1	312
1	328
1	330
1	333
1	337
1	346
1	351
1	380
1	389
1	403
1	419
1	450
1	493
1	522
1	529
1	548
1	563
1	583
1	588
1	592
1	594
1	625
1	635
1	652
1	654
1	664
1	672
1	674
1	707
1	715
1	733
1	734
1	754
1	778
1	783
1	816
1	830
1	833
1	844
1	849
1	901
1	905
1	911
1	915
1	917
1	923
1	924
1	947
1	949
1	973
1	984
2	3
2	4
2	7
2	8
2	9
2	10
2	11
2	13
2	14
2	15
2	18
2	19
2	20
2	22
2	24
2	27
2	28
2	29
2	30
2	31
2	34
2	35
2	38
2	42
2	50
2	57
2	58
2	59
2	61
2	66
2	68
2	79
2	83
2	84
2	87
2	88
2	93
2	98
2	99
2	109
2	129
2	131
2	133
2	152
2	155
2	164
2	167
2	177
2	182
2	202
2	203
2	220
2	225
2	236
2	247
2	248
2	253
2	264
2	273
2	335
2	367
2	370
2	385
2	412
2	425
2	428
2	449
2	466
2	472
2	478
2	480
2	485
2	503
2	515
2	524
2	569
2	575
2	601
2	614
2	618
2	621
2	634
2	654
2	675
2	700
2	703
2	721
2	733
2	770
2	837
2	890
2	892
2	924
2	926
2	927
2	979
2	981
2	983
3	4
3	6
3	7
3	9
3	10
3	11
3	14
3	15
3	17
3	18
3	19
3	20
3	22
3	24
3	25
3	28
3	29
3	30
3	33
3	34
3	35
3	41
3	42
3	46
3	47
3	52
3	56
3	58
3	66
3	67
3	71
3	79
3	83
3	87
3	88
3	91
3	94
3	97
3	98
3	99
3	104
3	109
3	114
3	115
3	117
3	142
3	157
3	162
3	167
3	181
3	182
3	191
3	225
3	236
3	247
3	252
3	253
3	264
3	273
3	284
3	303
3	366
3	385
3	399
3	406
3	425
3	435
3	444
3	453
3	543
3	584
3	594
3	601
3	604
3	618
3	640
3	668
3	670
3	675
3	678
3	681
3	699
3	703
3	720
3	729
3	824
3	875
3	927
3	931
3	948
3	981
4	5
4	7
4	9
4	10
4	11
4	14
4	15
4	18
4	20
4	22
4	29
4	34
4	41
4	42
4	44
4	47
4	49
4	50
4	52
4	56
4	67
4	71
4	72
4	75
4	77
4	78
4	87
4	89
4	97
4	101
4	115
4	117
4	132
4	133
4	142
4	144
4	167
4	180
4	197
4	216
4	225
4	226
4	227
4	237
4	263
4	266
4	273
4	279
4	373
4	384
4	385
4	415
4	426
4	453
4	471
4	472
4	524
4	579
4	594
4	604
4	618
4	627
4	642
4	645
4	654
4	660
4	678
4	688
4	731
4	763
4	786
4	790
4	806
4	825
4	852
4	892
4	931
4	938
4	948
5	6
5	8
5	9
5	12
5	13
5	14
5	19
5	21
5	22
5	23
5	24
5	26
5	28
5	33
5	37
5	38
5	39
5	43
5	46
5	64
5	69
5	77
5	84
5	90
5	118
5	119
5	120
5	127
5	139
5	140
5	150
5	161
5	240
5	249
5	260
5	268
5	269
5	274
5	276
5	297
5	305
5	330
5	380
5	389
5	428
5	439
5	450
5	486
5	493
5	499
5	504
5	513
5	548
5	576
5	607
5	648
5	664
5	672
5	680
5	683
5	715
5	777
5	778
5	783
5	797
5	826
5	830
5	874
5	911
5	915
5	917
5	919
5	930
5	947
5	992
6	8
6	12
6	13
6	19
6	21
6	23
6	25
6	33
6	36
6	37
6	38
6	43
6	46
6	84
6	90
6	92
6	97
6	109
6	116
6	118
6	127
6	139
6	140
6	205
6	222
6	229
6	235
6	240
6	267
6	268
6	269
6	274
6	281
6	297
6	326
6	337
6	378
6	389
6	403
6	407
6	428
6	450
6	463
6	493
6	504
6	513
6	514
6	529
6	531
6	554
6	563
6	599
6	617
6	652
6	672
6	680
6	715
6	738
6	750
6	800
6	826
6	828
6	873
6	908
6	917
6	919
6	929
6	973
6	986
7	9
7	10
7	11
7	14
7	15
7	18
7	19
7	20
7	22
7	28
7	29
7	35
7	47
7	58
7	70
7	72
7	83
7	93
7	98
7	99
7	142
7	143
7	164
7	165
7	169
7	175
7	177
7	182
7	194
7	196
7	197
7	201
7	202
7	227
7	230
7	236
7	245
7	247
7	266
7	303
7	351
7	366
7	382
7	385
7	428
7	435
7	438
7	449
7	465
7	484
7	508
7	514
7	527
7	544
7	595
7	619
7	623
7	628
7	632
7	676
7	678
7	712
7	762
7	816
7	826
7	829
7	942
7	977
8	12
8	13
8	15
8	21
8	23
8	24
8	33
8	37
8	38
8	43
8	46
8	84
8	87
8	90
8	108
8	118
8	121
8	127
8	133
8	140
8	145
8	146
8	176
8	183
8	245
8	249
8	260
8	262
8	267
8	268
8	269
8	272
8	274
8	281
8	305
8	330
8	368
8	380
8	391
8	407
8	414
8	419
8	424
8	428
8	439
8	513
8	529
8	583
8	599
8	600
8	617
8	659
8	664
8	680
8	691
8	754
8	811
8	816
8	833
8	874
8	897
8	915
8	923
8	929
8	949
8	986
8	993
9	10
9	11
9	14
9	15
9	18
9	19
9	22
9	24
9	26
9	29
9	30
9	34
9	35
9	42
9	44
9	47
9	50
9	59
9	61
9	63
9	66
9	70
9	83
9	115
9	132
9	136
9	142
9	147
9	152
9	165
9	167
9	169
9	201
9	225
9	241
9	247
9	303
9	304
9	334
9	340
9	355
9	381
9	387
9	408
9	435
9	489
9	520
9	544
9	562
9	584
9	594
9	648
9	678
9	974
9	991
10	11
10	14
10	15
10	18
10	19
10	24
10	28
10	29
10	30
10	34
10	35
10	38
10	42
10	44
10	50
10	52
10	66
10	67
10	70
10	72
10	83
10	97
10	98
10	109
10	115
10	136
10	145
10	163
10	177
10	198
10	202
10	241
10	245
10	247
10	289
10	290
10	303
10	391
10	394
10	417
10	427
10	446
10	593
10	611
10	701
10	721
10	789
10	798
10	877
10	942
11	14
11	15
11	18
11	19
11	20
11	23
11	26
11	28
11	29
11	31
11	33
11	34
11	41
11	44
11	50
11	52
11	56
11	66
11	67
11	72
11	79
11	88
11	101
11	103
11	132
11	170
11	180
11	198
11	201
11	243
11	247
11	329
11	367
11	370
11	425
11	472
11	551
11	621
11	627
11	668
11	712
11	794
11	829
11	865
11	964
11	971
11	979
11	991
12	13
12	21
12	22
12	23
12	33
12	37
12	38
12	43
12	46
12	58
12	84
12	88
12	90
12	106
12	118
12	127
12	128
12	132
12	140
12	181
12	195
12	224
12	240
12	260
12	269
12	281
12	297
12	305
12	337
12	389
12	402
12	407
12	412
12	414
12	419
12	428
12	439
12	450
12	513
12	548
12	563
12	583
12	617
12	652
12	750
12	777
12	821
12	873
12	908
13	21
13	23
13	33
13	37
13	38
13	43
13	46
13	51
13	62
13	81
13	84
13	90
13	92
13	118
13	127
13	139
13	140
13	162
13	187
13	240
13	268
13	281
13	297
13	314
13	330
13	380
13	398
13	437
13	450
13	464
13	504
13	513
13	527
13	548
13	583
13	599
13	606
13	769
13	811
13	835
13	844
13	909
13	911
13	923
13	947
13	973
13	986
14	15
